time,icao24,callsign,lat,lon,heading,geoaltitude (ft),velocity(kts),vertrate (ft/min),onground,squawk,alert,spi,baroaltitude,lastposupdate,lastcontact
2023-02-01 19:11:48,N863GT,5Y747,47.0187,-118.005,90,12775,210,,0,6627,,,,,
2023-02-01 19:11:04,N863GT,5Y747,47.0191,-118.0686,91,12775,215,,0,6627,,,,,
2023-02-01 19:11:59,N863GT,5Y747,47.0186,-117.9891,91,12775,215,,0,6627,,,,,
2023-02-01 19:12:37,N863GT,5Y747,47.0162,-117.9333,106,12775,212,128,0,6627,,,,,
2023-02-01 19:13:17,N863GT,5Y747,46.9877,-117.9072,181,12775,170,,0,6627,,,,,
2023-02-01 19:12:55,N863GT,5Y747,47.0057,-117.9143,143,12775,190,,0,6627,,,,,
2023-02-01 19:13:02,N863GT,5Y747,47.0003,-117.9101,156,12775,190,,0,6627,,,,,
2023-02-01 19:12:18,N863GT,5Y747,47.0184,-117.9602,91,12775,215,,0,6627,,,,,
2023-02-01 19:13:27,N863GT,5Y747,46.9803,-117.9095,195,12775,160,,0,6627,,,,,
2023-02-01 19:12:46,N863GT,5Y747,47.012,-117.9227,126,12800,200,,0,6627,,,,,
2023-02-01 19:14:29,N863GT,5Y747,46.9317,-117.9408,203,12775,212,,0,6627,,,,,
2023-02-01 19:13:38,N863GT,5Y747,46.9739,-117.9134,203,12775,160,-60,0,6627,,,,,
2023-02-01 19:14:14,N863GT,5Y747,46.945,-117.9323,204,12750,200,,0,6627,,,,,
2023-02-01 19:13:47,N863GT,5Y747,46.966,-117.9184,204,12775,160,,0,6627,,,,,
2023-02-01 19:14:06,N863GT,5Y747,46.9518,-117.9278,206,12725,190,,0,6627,,,,,
2023-02-01 19:13:54,N863GT,5Y747,46.9613,-117.9214,204,12775,170,,0,6627,,,,,
2023-02-01 19:15:15,N863GT,5Y747,46.8899,-117.9669,203,12775,210,,0,6627,,,,,
2023-02-01 19:15:24,N863GT,5Y747,46.8818,-117.972,203,12750,212,,0,6627,,,,,
2023-02-01 19:14:46,N863GT,5Y747,46.9164,-117.9504,203,12775,210,,0,6627,,,,,
2023-02-01 19:14:34,N863GT,5Y747,46.9273,-117.9436,203,12775,210,,0,6627,,,,,
2023-02-01 19:15:34,N863GT,5Y747,46.8732,-117.9775,204,12775,212,,0,6627,,,,,
2023-02-01 19:14:57,N863GT,5Y747,46.9067,-117.9565,203,12775,214,,0,6627,,,,,
2023-02-01 19:15:06,N863GT,5Y747,46.8976,-117.9621,202,12775,210,,0,6627,,,,,
2023-02-01 19:16:14,N863GT,5Y747,46.8368,-118.0002,202,12775,210,,0,6627,,,,,
2023-02-01 19:16:08,N863GT,5Y747,46.8438,-117.9958,203,12775,213,,0,6627,,,,,
2023-02-01 19:15:59,N863GT,5Y747,46.85,-117.9919,203,12775,214,,0,6627,,,,,
2023-02-01 19:16:41,N863GT,5Y747,46.813,-118.0151,203,12775,212,,0,6627,,,,,
2023-02-01 19:16:35,N863GT,5Y747,46.8186,-118.0116,203,12775,212,,0,6627,,,,,
2023-02-01 19:15:47,N863GT,5Y747,46.862,-117.9844,203,12775,210,,0,6627,,,,,
2023-02-01 19:16:56,N863GT,5Y747,46.7997,-118.0234,202,12775,210,,0,6627,,,,,
2023-02-01 19:16:25,N863GT,5Y747,46.8267,-118.0066,203,12775,210,60,0,6627,,,,,
2023-02-01 19:17:28,N863GT,5Y747,46.7725,-118.0404,202,12775,180,,0,6627,,,,,
2023-02-01 19:17:54,N863GT,5Y747,46.7526,-118.0529,203,12775,170,,0,6627,,,,,
2023-02-01 19:17:01,N863GT,5Y747,46.7952,-118.0263,203,12775,210,,0,6627,,,,,
2023-02-01 19:17:44,N863GT,5Y747,46.7607,-118.0478,204,12825,170,,0,6627,,,,,
2023-02-01 19:18:17,N863GT,5Y747,46.7364,-118.0632,204,12775,160,,0,6627,,,,,
2023-02-01 19:17:39,N863GT,5Y747,46.7637,-118.0459,203,12800,170,,0,6627,,,,,
2023-02-01 19:18:00,N863GT,5Y747,46.748,-118.0559,205,12750,168,,0,6627,,,,,
2023-02-01 19:17:18,N863GT,5Y747,46.7805,-118.0355,203,12750,190,,0,6627,,,,,
2023-02-01 19:18:54,N863GT,5Y747,46.7102,-118.0796,203,12775,160,,0,6627,,,,,
2023-02-01 19:19:18,N863GT,5Y747,46.6935,-118.09,204,12775,160,,0,6627,,,,,
2023-02-01 19:18:38,N863GT,5Y747,46.7216,-118.0724,202,12775,160,,0,6627,,,,,
2023-02-01 19:19:28,N863GT,5Y747,46.6865,-118.0944,203,12775,166,,0,6627,,,,,
2023-02-01 19:18:48,N863GT,5Y747,46.7142,-118.0771,203,12775,160,,0,6627,,,,,
2023-02-01 19:18:59,N863GT,5Y747,46.7073,-118.0815,203,12775,160,,0,6627,,,,,
2023-02-01 19:19:55,N863GT,5Y747,46.6675,-118.1054,197,12775,160,,0,6627,,,,,
2023-02-01 19:20:36,N863GT,5Y747,46.6364,-118.0867,126,12775,208,,0,6627,,,,,
2023-02-01 19:21:18,N863GT,5Y747,46.632,-118.0295,89,12750,210,-120,0,6627,,,,,
2023-02-01 19:20:47,N863GT,5Y747,46.6325,-118.0734,113,12775,210,,0,6627,,,,,
2023-02-01 19:20:07,N863GT,5Y747,46.6578,-118.1061,177,12775,170,,0,6627,,,,,
2023-02-01 19:19:48,N863GT,5Y747,46.6723,-118.1032,203,12775,160,,0,6627,,,,,
2023-02-01 19:21:07,N863GT,5Y747,46.6319,-118.0429,90,12775,216,,0,6627,,,,,
2023-02-01 19:20:25,N863GT,5Y747,46.6432,-118.0975,144,12775,197,,0,6627,,,,,
2023-02-01 19:20:18,N863GT,5Y747,46.6493,-118.1028,159,12775,190,,0,6627,,,,,
2023-02-01 19:20:56,N863GT,5Y747,46.6317,-118.0592,93,12775,210,,0,6627,,,,,
2023-02-01 19:22:43,N863GT,5Y747,46.6325,-117.904,91,12775,217,,0,6627,,,,,
2023-02-01 19:21:22,N863GT,5Y747,46.6321,-118.0219,89,12750,210,,0,6627,,,,,
2023-02-01 19:22:31,N863GT,5Y747,46.6326,-117.9215,89,12775,210,,0,6627,,,,,
2023-02-01 19:22:58,N863GT,5Y747,46.6325,-117.8823,91,12775,210,,0,6627,,,,,
2023-02-01 19:22:08,N863GT,5Y747,46.6325,-117.9551,90,12775,216,,0,6627,,,,,
2023-02-01 19:21:33,N863GT,5Y747,46.6323,-118.0056,89,12750,210,,0,6627,,,,,
2023-02-01 19:21:55,N863GT,5Y747,46.6325,-117.9736,90,12775,215,,0,6627,,,,,
2023-02-01 19:22:18,N863GT,5Y747,46.6326,-117.9405,89,12775,217,,0,6627,,,,,
2023-02-01 19:21:46,N863GT,5Y747,46.6324,-117.9873,90,12775,210,-60,0,6627,,,,,
2023-02-01 19:24:15,N863GT,5Y747,46.6661,-117.8059,13,12775,185,,0,6627,,,,,
2023-02-01 19:23:46,N863GT,5Y747,46.6427,-117.8188,46,12775,200,,0,6627,,,,,
2023-02-01 19:24:08,N863GT,5Y747,46.6604,-117.8077,14,12775,180,,0,6627,,,,,
2023-02-01 19:23:33,N863GT,5Y747,46.635,-117.8337,72,12775,210,,0,6627,,,,,
2023-02-01 19:23:27,N863GT,5Y747,46.6332,-117.8418,82,12775,210,,0,6627,,,,,
2023-02-01 19:23:00,N863GT,5Y747,46.6325,-117.8803,90,12775,210,60,0,6627,,,,,
2023-02-01 19:23:50,N863GT,5Y747,46.6454,-117.8158,37,12775,200,-60,0,6627,,,,,
2023-02-01 19:23:14,N863GT,5Y747,46.6324,-117.8596,90,12775,217,,0,6627,,,,,
2023-02-01 19:24:29,N863GT,5Y747,46.6794,-117.8018,11,12775,210,,0,6627,,,,,
2023-02-01 19:25:19,N863GT,5Y747,46.7373,-117.7833,13,12800,297,,0,6627,,,,,
2023-02-01 19:25:17,N863GT,5Y747,46.7353,-117.784,13,12775,290,,0,6627,,,,,
2023-02-01 19:25:52,N863GT,5Y747,46.7825,-117.7678,13,12750,308,,0,6627,,,,,
2023-02-01 19:25:05,N863GT,5Y747,46.7184,-117.7894,13,12775,270,,0,6627,,,,,
2023-02-01 19:24:49,N863GT,5Y747,46.6984,-117.7961,12,12750,240,380,0,6627,,,,,
2023-02-01 19:25:48,N863GT,5Y747,46.7773,-117.7696,13,12750,307,,0,6627,,,,,
2023-02-01 19:24:58,N863GT,5Y747,46.7107,-117.7919,14,12775,250,-60,0,6627,,,,,
2023-02-01 19:25:39,N863GT,5Y747,46.7645,-117.7739,13,12750,300,,0,6627,,,,,
2023-02-01 19:24:34,N863GT,5Y747,46.6842,-117.8004,12,12750,220,,0,6627,,,,,
2023-02-01 19:26:55,N863GT,5Y747,46.8741,-117.7372,13,12775,340,,0,6627,,,,,
2023-02-01 19:26:04,N863GT,5Y747,46.7992,-117.7622,13,12775,310,,0,6627,,,,,
2023-02-01 19:26:29,N863GT,5Y747,46.8357,-117.7499,13,12775,310,,0,6627,,,,,
2023-02-01 19:26:15,N863GT,5Y747,46.815,-117.757,13,12775,312,,0,6627,,,,,
2023-02-01 19:26:39,N863GT,5Y747,46.8501,-117.7451,13,12775,320,,0,6627,,,,,
2023-02-01 19:27:13,N863GT,5Y747,46.902,-117.7278,13,12775,340,,0,6627,,,,,
2023-02-01 19:27:23,N863GT,5Y747,46.9172,-117.7226,13,12775,340,,0,6627,,,,,
2023-02-01 19:26:48,N863GT,5Y747,46.8637,-117.7406,13,12775,330,,0,6627,,,,,
2023-02-01 19:27:03,N863GT,5Y747,46.887,-117.7328,14,12750,342,,0,6627,,,,,
2023-02-01 19:28:18,N863GT,5Y747,47.0029,-117.6938,13,12775,343,,0,6627,,,,,
2023-02-01 19:27:37,N863GT,5Y747,46.9393,-117.7151,13,12775,340,,0,6627,,,,,
2023-02-01 19:28:36,N863GT,5Y747,47.0299,-117.6846,13,12775,340,,0,6627,,,,,
2023-02-01 19:28:29,N863GT,5Y747,47.02,-117.6879,13,12775,343,,0,6627,,,,,
2023-02-01 19:28:48,N863GT,5Y747,47.0469,-117.6789,13,12775,340,,0,6627,,,,,
2023-02-01 19:28:55,N863GT,5Y747,47.0595,-117.6747,13,12775,341,,0,6627,,,,,
2023-02-01 19:27:43,N863GT,5Y747,46.9489,-117.7118,13,12775,343,,0,6627,,,,,
2023-02-01 19:27:58,N863GT,5Y747,46.9716,-117.7042,13,12775,343,,0,6627,,,,,
2023-02-01 19:28:04,N863GT,5Y747,46.9807,-117.7012,13,12775,343,,0,6627,,,,,
2023-02-01 19:29:08,N863GT,5Y747,47.0803,-117.6678,13,12775,341,,0,6627,,,,,
2023-02-01 19:29:36,N863GT,5Y747,47.1232,-117.6533,13,12775,341,,0,6627,,,,,
2023-02-01 19:30:15,N863GT,5Y747,47.1799,-117.6253,32,12900,350,,0,6627,,,,,
2023-02-01 19:30:04,N863GT,5Y747,47.1633,-117.6384,19,12750,346,,0,6627,,,,,
2023-02-01 19:29:56,N863GT,5Y747,47.1522,-117.6433,14,12750,340,,0,6627,,,,,
2023-02-01 19:29:48,N863GT,5Y747,47.1416,-117.647,13,12775,340,,0,6627,,,,,
2023-02-01 19:30:29,N863GT,5Y747,47.1968,-117.6016,49,13400,374,,0,6627,,,,,
2023-02-01 19:29:27,N863GT,5Y747,47.108,-117.6584,13,12775,340,,0,6627,,,,,
2023-02-01 19:29:15,N863GT,5Y747,47.0907,-117.6642,13,12775,341,,0,6627,,,,,
2023-02-01 19:30:45,N863GT,5Y747,47.21,-117.5637,73,14400,393,,0,6627,,,,,
2023-02-01 19:31:00,N863GT,5Y747,47.2135,-117.5243,91,15500,400,,0,6627,,,,,
2023-02-01 19:31:17,N863GT,5Y747,47.21,-117.4761,97,16475,420,,0,6627,,,,,
2023-02-01 19:31:37,N863GT,5Y747,47.205,-117.4161,97,16975,450,,0,6627,,,,,
2023-02-01 19:31:58,N863GT,5Y747,47.1991,-117.3501,98,17675,484,,0,6627,,,,,
2023-02-01 19:32:17,N863GT,5Y747,47.1934,-117.2861,98,18475,500,,0,6627,,,,,
2023-02-01 19:32:56,N863GT,5Y747,47.1816,-117.1535,97,20725,520,,0,6627,,,,,
2023-02-01 19:34:18,N863GT,5Y747,47.1552,-116.8547,98,24800,550,,0,6627,,,,,
2023-02-01 19:33:59,N863GT,5Y747,47.1617,-116.9284,98,23950,540,2940,0,6627,,,,,
2023-02-01 19:32:37,N863GT,5Y747,47.1874,-117.2185,97,19650,510,,0,6627,,,,,
2023-02-01 19:33:14,N863GT,5Y747,47.1759,-117.0898,97,21750,526,,0,6627,,,,,
2023-02-01 19:33:39,N863GT,5Y747,47.1679,-116.9984,97,23050,538,,0,6627,,,,,
2023-02-01 19:34:37,N863GT,5Y747,47.1486,-116.7801,98,25600,560,,0,6627,,,,,
2023-02-01 19:35:59,N863GT,5Y747,47.1205,-116.4709,98,30175,554,,0,6627,,,,,
2023-02-01 19:35:38,N863GT,5Y747,47.1275,-116.548,98,28975,550,,0,6627,,,,,
2023-02-01 19:35:10,N863GT,5Y747,47.1376,-116.6582,98,27100,560,3320,0,6627,,,,,
2023-02-01 19:37:39,N863GT,5Y747,47.0861,-116.1068,98,35050,546,,0,6627,,,,,
2023-02-01 19:37:09,N863GT,5Y747,47.0963,-116.2134,98,33725,548,,0,6627,,,,,
2023-02-01 19:36:34,N863GT,5Y747,47.1083,-116.3401,98,32000,550,,0,6627,,,,,
2023-02-01 19:39:31,N863GT,5Y747,47.0462,-115.7006,99,39650,534,,0,6627,,,,,
2023-02-01 19:39:10,N863GT,5Y747,47.0536,-115.7752,98,38675,530,,0,6627,,,,,
2023-02-01 19:38:03,N863GT,5Y747,47.0773,-116.0148,98,36075,546,,0,6627,,,,,
2023-02-01 19:38:40,N863GT,5Y747,47.0643,-115.8824,98,37550,541,,0,6627,,,,,
2023-02-01 19:40:08,N863GT,5Y747,47.0332,-115.5715,98,40375,527,,0,6627,,,,,
2023-02-01 19:41:05,N863GT,5Y747,47.0124,-115.3674,99,41025,537,,0,6627,,,,,
2023-02-01 19:40:40,N863GT,5Y747,47.0216,-115.4577,99,40675,534,,0,6627,,,,,
2023-02-01 19:42:06,N863GT,5Y747,46.9895,-115.1476,99,41000,530,,0,6627,,,,,
2023-02-01 19:42:33,N863GT,5Y747,46.9794,-115.053,99,41000,533,,0,6627,,,,,
2023-02-01 19:41:37,N863GT,5Y747,47.0003,-115.2517,99,41000,530,,0,6627,,,,,
2023-02-01 19:43:05,N863GT,5Y747,46.9673,-114.9385,99,41000,532,,0,6627,,,,,
2023-02-01 19:44:38,N863GT,5Y747,46.9315,-114.6092,100,41000,538,,0,6627,,,,,
2023-02-01 19:43:39,N863GT,5Y747,46.954,-114.815,99,41025,533,,0,6627,,,,,
2023-02-01 19:44:11,N863GT,5Y747,46.9418,-114.7037,99,41000,537,,0,6627,,,,,
2023-02-01 19:45:06,N863GT,5Y747,46.9203,-114.5071,99,41025,538,,0,6627,,,,,
2023-02-01 19:46:09,N863GT,5Y747,46.8949,-114.2804,99,41025,532,,0,6627,,,,,
2023-02-01 19:46:38,N863GT,5Y747,46.8834,-114.1796,99,40975,532,,0,6627,,,,,
2023-02-01 19:45:38,N863GT,5Y747,46.9074,-114.3925,100,41000,530,-60,0,6627,,,,,
2023-02-01 19:47:37,N863GT,5Y747,46.8595,-113.9709,100,41000,530,,0,6627,,,,,
2023-02-01 19:47:06,N863GT,5Y747,46.8722,-114.0803,99,41000,530,,0,6627,,,,,
2023-02-01 19:48:10,N863GT,5Y747,46.846,-113.8549,100,41025,530,,0,6627,,,,,
2023-02-01 19:48:39,N863GT,5Y747,46.8341,-113.753,100,41000,537,,0,6627,,,,,
2023-02-01 19:50:10,N863GT,5Y747,46.795,-113.4264,100,41000,539,,0,6627,,,,,
2023-02-01 19:49:37,N863GT,5Y747,46.8092,-113.5443,100,41000,530,,0,6627,,,,,
2023-02-01 19:49:09,N863GT,5Y747,46.8211,-113.6442,100,41000,538,,0,6627,,,,,
2023-02-01 19:51:40,N863GT,5Y747,46.756,-113.1074,99,41000,540,,0,6627,,,,,
2023-02-01 19:50:38,N863GT,5Y747,46.7827,-113.3258,100,41000,539,,0,6627,,,,,
2023-02-01 19:51:07,N863GT,5Y747,46.7703,-113.224,100,41025,540,,0,6627,,,,,
2023-02-01 19:53:40,N863GT,5Y747,46.7012,-112.6734,100,41000,544,,0,6627,,,,,
2023-02-01 19:52:38,N863GT,5Y747,46.7301,-112.9,100,41000,542,,0,6627,,,,,
2023-02-01 19:53:11,N863GT,5Y747,46.7148,-112.7797,100,41000,543,,0,6627,,,,,
2023-02-01 19:52:07,N863GT,5Y747,46.7441,-113.0123,100,41000,541,,0,6627,,,,,
2023-02-01 19:55:09,N863GT,5Y747,46.66,-112.3545,101,41000,542,64,0,6627,,,,,
2023-02-01 19:54:11,N863GT,5Y747,46.6871,-112.5637,101,41000,543,,0,6627,,,,,
2023-02-01 19:54:40,N863GT,5Y747,46.6734,-112.4573,101,41000,542,,0,6627,,,,,
2023-02-01 19:55:37,N863GT,5Y747,46.6476,-112.2593,101,41000,540,,0,6627,,,,,
2023-02-01 19:57:09,N863GT,5Y747,46.6025,-111.9212,100,41000,546,-128,0,6627,,,,,
2023-02-01 19:57:41,N863GT,5Y747,46.5907,-111.8079,98,41050,536,-192,0,6627,,,,,
2023-02-01 19:56:34,N863GT,5Y747,46.6202,-112.0531,101,41000,553,,0,6627,,,,,
2023-02-01 19:56:10,N863GT,5Y747,46.6318,-112.1404,101,41000,551,,0,6627,,,,,
2023-02-01 19:58:04,N863GT,5Y747,46.5833,-111.7311,98,41025,536,,0,6627,,,,,
2023-02-01 19:59:10,N863GT,5Y747,46.5597,-111.4911,99,41025,535,-128,0,6627,,,,,
2023-02-01 20:00:09,N863GT,5Y747,46.5373,-111.2818,99,41000,533,128,0,6627,,,,,
2023-02-01 19:59:40,N863GT,5Y747,46.5485,-111.3846,98,41000,536,-64,0,6627,,,,,
2023-02-01 19:58:40,N863GT,5Y747,46.5704,-111.5972,98,41025,535,64,0,6627,,,,,
2023-02-01 20:00:38,N863GT,5Y747,46.5262,-111.18,99,40975,528,-64,0,6627,,,,,
2023-02-01 20:01:37,N863GT,5Y747,46.5041,-110.9793,99,41000,529,,0,6627,,,,,
2023-02-01 20:02:40,N863GT,5Y747,46.4788,-110.7532,99,41000,532,64,0,6627,,,,,
2023-02-01 20:02:09,N863GT,5Y747,46.4912,-110.8631,100,41000,531,-64,0,6627,,,,,
2023-02-01 20:01:09,N863GT,5Y747,46.5145,-111.0737,100,40975,527,64,0,6627,,,,,
2023-02-01 20:05:09,N863GT,5Y747,46.4192,-110.2329,99,41000,530,,0,6627,,,,,
2023-02-01 20:04:39,N863GT,5Y747,46.4314,-110.3384,99,41000,540,,0,6627,,,,,
2023-02-01 20:03:11,N863GT,5Y747,46.4665,-110.6452,100,40975,531,,0,6627,,,,,
2023-02-01 20:04:12,N863GT,5Y747,46.4424,-110.4338,100,41000,537,,0,6627,,,,,
2023-02-01 20:03:42,N863GT,5Y747,46.4545,-110.5388,99,41000,530,,0,6627,,,,,
2023-02-01 20:06:12,N863GT,5Y747,46.3925,-110.0069,100,41025,543,,0,6627,,,,,
2023-02-01 20:07:12,N863GT,5Y747,46.3668,-109.7924,100,41000,540,,0,6627,,,,,
2023-02-01 20:07:39,N863GT,5Y747,46.3551,-109.6963,100,41000,542,,0,6627,,,,,
2023-02-01 20:06:39,N863GT,5Y747,46.381,-109.9104,100,41000,540,,0,6627,,,,,
2023-02-01 20:05:39,N863GT,5Y747,46.4064,-110.1247,100,41000,541,,0,6627,,,,,
2023-02-01 20:09:12,N863GT,5Y747,46.3144,-109.366,100,41000,545,,0,6627,,,,,
2023-02-01 20:08:42,N863GT,5Y747,46.3277,-109.4732,100,41025,543,,0,6627,,,,,
2023-02-01 20:10:09,N863GT,5Y747,46.2886,-109.1612,100,41000,545,,0,6627,,,,,
2023-02-01 20:09:39,N863GT,5Y747,46.302,-109.2675,100,41000,540,,0,6627,,,,,
2023-02-01 20:08:09,N863GT,5Y747,46.342,-109.5892,100,41000,540,,0,6627,,,,,
2023-02-01 20:12:42,N863GT,5Y747,46.2176,-108.6128,101,40975,540,,0,6627,,,,,
2023-02-01 20:11:12,N863GT,5Y747,46.2596,-108.9351,101,40975,550,,0,6627,,,,,
2023-02-01 20:11:39,N863GT,5Y747,46.2471,-108.8383,101,41000,549,,0,6627,,,,,
2023-02-01 20:13:09,N863GT,5Y747,46.2048,-108.5162,101,41000,540,,0,6627,,,,,
2023-02-01 20:12:09,N863GT,5Y747,46.2329,-108.7306,101,41000,548,,0,6627,,,,,
2023-02-01 20:10:42,N863GT,5Y747,46.2735,-109.0437,100,40975,540,,0,6627,,,,,
2023-02-01 20:15:12,N863GT,5Y747,46.1462,-108.0821,101,41000,543,,0,6627,,,,,
2023-02-01 20:15:42,N863GT,5Y747,46.1317,-107.9768,101,41000,540,,0,6627,,,,,
2023-02-01 20:14:42,N863GT,5Y747,46.1606,-108.1879,101,41000,542,,0,6627,,,,,
2023-02-01 20:13:39,N863GT,5Y747,46.1907,-108.4109,101,41000,543,,0,6627,,,,,
2023-02-01 20:14:12,N863GT,5Y747,46.175,-108.2944,101,41000,542,,0,6627,,,,,
2023-02-01 20:18:12,N863GT,5Y747,46.0562,-107.4393,102,41000,553,,0,6627,,,,,
2023-02-01 20:16:12,N863GT,5Y747,46.1166,-107.8675,101,41000,547,,0,6627,,,,,
2023-02-01 20:18:42,N863GT,5Y747,46.0402,-107.3285,102,41000,555,,0,6627,,,,,
2023-02-01 20:16:39,N863GT,5Y747,46.1033,-107.7715,101,41000,540,,0,6627,,,,,
2023-02-01 20:17:12,N863GT,5Y747,46.0867,-107.6537,101,41000,550,,0,6627,,,,,
2023-02-01 20:17:42,N863GT,5Y747,46.0716,-107.5472,101,41000,553,,0,6627,,,,,
2023-02-01 20:19:42,N863GT,5Y747,46.0089,-107.1127,102,41000,555,,0,6627,,,,,
2023-02-01 20:20:38,N863GT,5Y747,45.979,-106.9102,102,41000,554,,0,6627,,,,,
2023-02-01 20:20:12,N863GT,5Y747,45.9944,-107.0138,101,41000,555,,0,6627,,,,,
2023-02-01 20:21:14,N863GT,5Y747,45.9599,-106.7815,102,41000,552,64,0,6627,,,,,
2023-02-01 20:19:12,N863GT,5Y747,46.0246,-107.2206,102,41000,554,,0,6627,,,,,
2023-02-01 20:21:41,N863GT,5Y747,45.9454,-106.685,102,41000,552,-64,0,6627,,,,,
2023-02-01 20:22:13,N863GT,5Y747,45.929,-106.5762,102,41000,553,,0,6627,,,,,
2023-02-01 20:24:12,N863GT,5Y747,45.8633,-106.1473,103,41000,553,,0,6627,,,,,
2023-02-01 20:23:43,N863GT,5Y747,45.8797,-106.2531,103,41000,555,,0,6627,,,,,
2023-02-01 20:22:43,N863GT,5Y747,45.9129,-106.4697,102,41000,554,,0,6627,,,,,
2023-02-01 20:23:12,N863GT,5Y747,45.8963,-106.3609,102,41000,554,,0,6627,,,,,
2023-02-01 20:24:43,N863GT,5Y747,45.8458,-106.0356,103,41000,553,,0,6627,,,,,
2023-02-01 20:25:09,N863GT,5Y747,45.8312,-105.9426,103,41000,553,,0,6627,,,,,
2023-02-01 20:26:12,N863GT,5Y747,45.7955,-105.7169,103,41000,550,,0,6627,,,,,
2023-02-01 20:26:39,N863GT,5Y747,45.7803,-105.6215,103,41000,550,,0,6627,,,,,
2023-02-01 20:25:36,N863GT,5Y747,45.8161,-105.847,102,41000,553,,0,6627,,,,,
2023-02-01 20:27:13,N863GT,5Y747,45.7612,-105.5031,103,41000,556,,0,6627,,,,,
2023-02-01 20:27:37,N863GT,5Y747,45.7466,-105.4129,103,41000,557,,0,6627,,,,,
2023-02-01 20:29:41,N863GT,5Y747,45.6739,-104.9724,103,41000,549,,0,6627,,,,,
2023-02-01 20:28:37,N863GT,5Y747,45.7115,-105.1988,104,41025,552,,0,6627,,,,,
2023-02-01 20:29:13,N863GT,5Y747,45.6911,-105.0755,103,41000,552,,0,6627,,,,,
2023-02-01 20:30:40,N863GT,5Y747,45.6399,-104.77,104,41000,540,,0,6627,,,,,
2023-02-01 20:30:13,N863GT,5Y747,45.6558,-104.8644,103,41000,548,,0,6627,,,,,
2023-02-01 20:28:04,N863GT,5Y747,45.7311,-105.3179,102,41000,556,,0,6627,,,,,
2023-02-01 20:32:43,N863GT,5Y747,45.5664,-104.339,104,41000,548,,0,6627,,,,,
2023-02-01 20:33:04,N863GT,5Y747,45.553,-104.2613,104,41000,549,,0,6627,,,,,
2023-02-01 20:31:12,N863GT,5Y747,45.621,-104.658,104,41000,547,,0,6627,,,,,
2023-02-01 20:34:13,N863GT,5Y747,45.5115,-104.0244,104,41000,550,,0,6627,,,,,
2023-02-01 20:32:07,N863GT,5Y747,45.5874,-104.4608,104,40500,548,,0,6627,,,,,
2023-02-01 20:31:42,N863GT,5Y747,45.603,-104.5522,104,41000,547,,0,6627,,,,,
2023-02-01 20:34:43,N863GT,5Y747,45.4929,-103.9189,104,41000,551,,0,6627,,,,,
2023-02-01 20:33:34,N863GT,5Y747,45.5346,-104.1558,104,40500,549,,0,6627,,,,,
2023-02-01 20:36:45,N863GT,5Y747,45.4158,-103.4894,105,41000,547,,0,6627,,,,,
2023-02-01 20:35:44,N863GT,5Y747,45.4537,-103.6995,105,41000,550,,0,6627,,,,,
2023-02-01 20:36:13,N863GT,5Y747,45.4365,-103.6037,105,41000,549,,0,6627,,,,,
2023-02-01 20:35:12,N863GT,5Y747,45.4737,-103.8113,104,41000,551,,0,6627,,,,,
2023-02-01 20:37:15,N863GT,5Y747,45.3965,-103.383,104,41000,546,64,0,6627,,,,,
2023-02-01 20:37:37,N863GT,5Y747,45.3831,-103.3101,104,41000,545,,0,6627,,,,,
2023-02-01 20:38:11,N863GT,5Y747,45.3614,-103.192,105,41000,540,,0,6627,,,,,
2023-02-01 20:39:15,N863GT,5Y747,45.3207,-102.9724,105,41000,544,,0,6627,,,,,
2023-02-01 20:39:44,N863GT,5Y747,45.302,-102.8726,105,41000,544,,0,6627,,,,,
2023-02-01 20:40:43,N863GT,5Y747,45.2631,-102.6662,105,41000,544,,0,6627,,,,,
2023-02-01 20:38:41,N863GT,5Y747,45.3424,-103.0891,105,41000,543,,0,6627,,,,,
2023-02-01 20:41:16,N863GT,5Y747,45.2425,-102.5584,105,41000,544,,0,6627,,,,,
2023-02-01 20:40:14,N863GT,5Y747,45.2826,-102.7693,105,41000,545,,0,6627,,,,,
2023-02-01 20:45:15,N863GT,5Y747,45.0836,-101.7419,106,41000,540,,0,6627,,,,,
2023-02-01 20:42:13,N863GT,5Y747,45.2049,-102.3618,105,41000,542,,0,6627,,,,,
2023-02-01 20:43:15,N863GT,5Y747,45.1634,-102.147,105,41000,543,,0,6627,,,,,
2023-02-01 20:42:45,N863GT,5Y747,45.1832,-102.2498,105,41000,542,,0,6627,,,,,
2023-02-01 20:44:45,N863GT,5Y747,45.1034,-101.8419,106,41000,543,,0,6627,,,,,
2023-02-01 20:43:46,N863GT,5Y747,45.1431,-102.0432,106,41000,543,,0,6627,,,,,
2023-02-01 20:41:46,N863GT,5Y747,45.2229,-102.4559,105,41000,543,,0,6627,,,,,
2023-02-01 20:44:13,N863GT,5Y747,45.1251,-101.9517,105,41000,543,,0,6627,,,,,
2023-02-01 20:46:14,N863GT,5Y747,45.0437,-101.5378,105,41000,546,,0,6627,,,,,
2023-02-01 20:45:47,N863GT,5Y747,45.0613,-101.6284,105,41000,540,,0,6627,,,,,
2023-02-01 20:48:10,N863GT,5Y747,44.9653,-101.1369,106,41000,546,,0,6627,,,,,
2023-02-01 20:46:45,N863GT,5Y747,45.023,-101.4307,105,41000,546,,0,6627,,,,,
2023-02-01 20:48:43,N863GT,5Y747,44.9432,-101.0266,106,41000,548,,0,6627,,,,,
